"36.26.1.1. листовой",014248,"ЧАЙ \"RISTON\" ЭРЛ ГРЕЙ БЕРГАМОТ ЧЕРН. 100г",шт,4792156002361,1,
"36.26.1.1. листовой",015501,"ЧАЙ \"GREENFIELD\" GOLDEN CEYLON ЧЕРН. 200г",шт,4605246007910,1,
"36.26.1.1. листовой",016598,"ЧАЙ \"ЧЕРНЫЙ ДРАКОН\" ЗЕЛЕНЫЙ 100г м/у",шт,4680000720205,1,
"36.26.1.1. листовой",023511,"ЧАЙ \"АКБАР\" ГОЛД ЦЕЙЛ. ЛИСТ. 100г",шт,4607011281365,1,
"36.26.1.1. листовой",023513,"ЧАЙ ЧЕРН. ЦЕЙЛ. КРУПНОЛИСТ. \"АКБАР\"  100гр.",шт,4607011283857,1,
"36.26.1.1. листовой",023954,"ЧАЙ \"AHMAD\" ЦЕЙЛОН (FBOPF) ЧЕРН. 200г",шт,0054881012911,1,
"36.26.1.1. листовой",025034,"ЧАЙ \"NADIN\" ДЛЯ МАМЫ КРУПНОЛИСТ ЧЕРН. 50г",шт,4607033630356,1,
"36.26.1.1. листовой",025035,"ЧАЙ \"NADIN\" МОЕЙ ЛЮБИМОЙ ЧЕРН. 50г",шт,4607033630349,1,
"36.26.1.1. листовой",026179,"ЧАЙ \"AHMAD\" ЗЕЛЕНЫЙ 90г",шт,0054881013048,1,
"36.26.1.1. листовой",026180,"ЧАЙ \"AHMAD\" ЗЕЛЕНЫЙ С ЖАСМИНОМ 90г",шт,0054881013055,1,
"36.26.1.1. листовой",029323,"ЧАЙ \"СЕКРЕТ МОЛОДОСТИ\" КРУПНОЛИСТ. ЗЕЛ. 100г ж/б",шт,4607048242056,1,
"36.26.1.1. листовой",029326,"ЧАЙ ЧЕРНЫЙ БАЙХОВЫЙ КРУПН.-ЛИСТ. \"СЕКРЕТ ВДОХНОВЕНИЯ\" 100ГР.",шт,4607048242032,1,
"36.26.1.1. листовой",029527,"ЧАЙ \"AHMAD\" EARL GREY 100ГР.  КРУПНО- ЛИСТОВОЙ Ж/Б",шт,0054881010719,1,
